first_name,last_name,grade,gpa,gender,date_of_birth
IFDHtvW,aKURRdGoqu,12,2.6,F,14/7/2002
PQetZtKJ,sbfBpiZ,9,0.02,M,28/8/2013
tS,Mhz,8,1.76,F,27/6/2014
UtO,VHoN,12,3.28,F,23/1/2004
fiBRFRADn,jyGTIQ,8,1.42,M,18/8/2009
DGga,FatCNlQl,5,0.96,F,20/12/2007
Cnu,vURQ,8,3.47,F,17/3/2002
SLupYeu,vqdAUPf,12,0.17,F,23/9/2000
OybOadv,zHVQBvEff,12,2.83,M,17/7/2005
egHI,XJWkcbNLvP,2,0.24,M,18/10/1997
TQsgDdI,wQHhKI,10,3.07,M,28/3/2005
zME,jnjfduII,2,0.54,M,22/9/2001
lQEVppuuDN,wKLRnN,9,1.86,F,21/4/2001
jALPpl,ABYFsZ,8,2.51,F,7/5/2000
YjKUqTaA,bxHMZCfFL,10,0.41,M,2/11/2012
jWjCR,mUAxheAZaU,4,0.93,M,10/3/1999
BBSSMgL,RYXrE,6,0.85,M,25/5/1997
QnqU,kUcTPTGLm,8,2.54,F,14/8/1995
cpf,nwhbcUIiQ,6,3.96,M,21/5/2013
dJfd,IFkgkJm,9,2.09,F,25/9/2000
oxf,OKpXavqvYD,7,1.31,F,11/2/2014
coLUpwy,NvOKhgdgHF,7,2.55,F,8/3/2012
FWQGkzdFN,xvHYeYgNd,10,0.51,M,28/5/2010
nhqXF,jcVralDise,6,0.79,F,10/8/2015
GWQpnFjGor,fsKGDgi,2,1.4,M,18/2/2005
oZDHIIh,ioFaehGjO,10,1.9,M,1/9/2008
hguL,pPRCP,12,1.49,M,8/7/2003
pnmBIdm,QPpgon,9,2.94,M,22/10/2012
fgDE,gRbICvxqzs,3,2.38,F,6/1/2004
anaaWhoD,RvOFHIVsLz,10,3.92,F,12/4/2006
bQpfIk,Sk,3,1.87,F,20/11/1999
GDHzCPpJSs,tzcMOucq,5,2.71,F,13/12/2015
gRmqro,JdlRGn,11,1.51,F,26/2/2007
Tmtsk,EwwgB,2,2.16,M,28/12/2004
ClzshTayq,DPjyVq,7,0.32,F,26/11/2014
huTWkE,TIROqMGUlK,11,0.48,F,3/3/1996
DLWcO,qvnxKz,1,0.62,F,5/6/2003
LgcmKaaQ,Cg,4,2.86,M,19/9/2014
Pw,TfjypW,7,0.6,F,10/11/2005
PwMJl,qYSpLnpbbk,2,2.52,F,10/3/1996
oZdLLVdmQz,dcvghHHDs,12,0.36,F,14/3/2006
XpwdFPf,GlMJsVegM,9,0.85,M,21/4/1998
FPXuUv,RpLbSTtV,7,2.32,F,25/8/2000
HGVkkFJLD,WUvCvg,10,1.1,M,12/4/2001
AFcYQu,OGhylDl,5,0.15,M,11/10/2001
soG,duvuQfHwmm,6,3.24,F,7/3/2008
QLR,HIMT,7,0.85,F,5/9/2011
eQ,fLKDOGNl,6,3.85,F,16/2/1995
zYOnCcMVZz,ou,3,1.42,F,22/10/1999
xYwAlcLnAV,xVCy,10,2.92,M,23/4/2015
qFndywxeyf,cPRltHtBK,1,1.14,F,2/12/2002
JAvbG,IFBRVzXHGW,2,1.82,M,27/9/2010
cp,EYXhPfc,2,1.87,F,20/12/2008
PRPQ,bTxQ,11,1.85,F,9/7/2011
DOxyVwikRu,sgmIasC,4,1.43,M,23/11/2006
iQGVy,KGq,11,3.28,F,15/10/2008
zAPGK,bFJWGf,8,0.79,M,14/5/1999
RKoi,Bs,4,1.57,M,23/5/2015
kDbNERHg,mjuGqUcY,3,3.94,M,19/4/2008
WXQxhtrk,aVrMA,8,0.07,F,9/1/2002
ruXfIiK,PyJHEiNi,1,2.04,F,19/10/2010
rAWk,umUzt,8,0.63,M,13/10/1995
ryLOh,qnh,3,3.59,M,3/7/2015
EqvSxMr,IEPmmigKv,8,3.23,M,19/8/2005
vSAfw,qHsTs,7,0.27,F,10/7/2006
ZZWNyP,MyYRLvn,4,2.7,M,17/10/2012
GBPGDJpD,fxrsDNNbQc,7,1.16,F,16/2/2002
xgHEoeBe,BafbZxhDxb,10,0.32,F,6/3/2007
TfCY,Ev,6,3.47,F,8/6/2004
etYIUE,FzN,8,3.75,M,16/12/2011
oWZEqKE,FmzMiQei,5,0.76,M,2/5/1999
ou,kRCQBnv,6,2.85,F,15/1/2001
klIyFx,tpTkia,12,3.9,F,9/5/1998
jraWEk,YoMIxOmOZs,8,3.03,F,20/12/1996
ljauIwo,iUFzCBq,2,3.43,F,25/7/2003
rVCGuNNHjR,wMpt,4,2.14,M,15/9/1996
pxYyiLU,wxdC,7,1.25,F,26/1/2009
oFbAAGKOu,ikkl,7,2.57,M,7/8/2008
fooypqgEs,IBwIjCLses,7,2.42,M,23/11/2012
YkGTvrau,OiUwlPer,2,3.26,F,13/5/2013
hE,EQYhcYUyp,5,0.65,F,25/3/2010
fV,WMIW,7,2.11,M,4/11/2011
lxSMGBwkDS,Sm,11,0.68,F,2/8/1999
ecFYbGQc,aFnrg,4,1.31,F,20/9/2009
jLNJ,az,9,3.71,M,23/1/2010
svg,iQXEM,12,1.31,F,21/12/2010
YiIYaDfIN,matM,12,3.26,M,22/2/1997
TTxTUu,PC,3,2.68,M,12/8/1997
IpYFsNDPC,tBzKPi,4,2.89,F,28/11/2014
MrZCRlOfT,jkWWxuSyNC,1,0.5,M,26/2/2009
BTik,UTXM,7,3.26,F,23/9/2014
BKfNrUZktZ,TNQXFXSwM,3,3.41,F,27/12/1999
fRlKJohcL,pdboF,12,0.93,M,26/11/2007
xLvzgr,kZKuIafRA,6,2,F,18/9/1996
LqBp,Ekvg,10,2.67,F,25/6/2005
XRxxh,EKuZMc,5,1.27,M,23/9/1999
ONqEwu,PlbIfW,2,1.61,F,26/6/2011
fKhzBRGenJ,urS,10,0.99,M,28/7/2000
YBvaym,WpWUHHkT,11,0.75,M,19/11/2006
pnDPB,mETrBbK,1,2.38,M,26/1/2012
GowH,bCyoDO,4,1.66,M,15/2/2015
eFnXnvb,WriZiwH,7,2.94,M,17/3/2001
BoRYB,vmLtn,7,1.23,M,26/9/2000
ODJsSmJdH,JvJ,11,2.6,F,22/12/2000
bAEnEFL,iluQstlm,2,2.05,F,21/11/2005
iIPDQzhsZ,LLhIxeb,5,0.02,M,22/10/2004
hYB,nMUqr,3,3.62,F,7/6/1995
SoenNnjA,LloSPQ,8,0.96,F,11/5/1995
gSi,qjQgJ,11,0.93,F,7/12/2000
PzAPXla,Lbnmed,11,1.34,M,24/2/1999
yXCBI,iDK,9,2.48,M,11/11/1995
uAnGu,kSyGfBg,4,0.22,M,9/2/1997
Ah,Yba,3,3.89,M,14/12/2002
GoZhEt,AeaNlz,7,2.6,M,18/10/2012
hcLxMLJFJ,JDiHLZXjP,12,2.94,F,16/12/2008
iF,cYAb,8,2.28,F,2/2/2004
jUHC,lxoWJNNhDp,1,1.21,M,24/6/1996
SlD,qTQJAQX,11,3.96,F,19/3/2001
JfkGOM,UN,2,1.06,F,8/10/2010
yWoC,NY,2,2.98,F,15/11/2006
awASNd,tAYzfpv,4,0.58,M,5/11/1996
uFsndhQ,Hnfi,1,2.81,M,11/11/1998
gmUY,qQUgU,9,0.79,F,14/7/2009
KZtfNTOveV,OkZt,11,1.49,F,11/7/2004
BncJUTfeLa,OBYfvSw,10,3.33,F,14/9/2006
nWCHnVx,Mownrunb,2,0.56,M,21/5/2014
aZg,cKLMdnQw,8,0.66,M,24/3/1998
WSIyED,MpZ,8,0.59,F,12/7/2005
eTkK,LOjhBek,11,1.68,M,14/12/2012
wvfehf,HyY,2,3.52,F,17/11/2000
VDUBiRG,mckhtPsL,10,1.65,F,18/7/2001
KNaKvu,AlXwyW,8,2.05,M,12/12/2010
WfqhiJgnFB,yro,4,1.21,M,27/1/2002
jkKNzRCL,dDif,9,2.7,M,8/7/2010
uPJIZzL,GIkmxDkD,6,2.2,M,28/9/1998
TgogLZlSz,xmKP,11,1.49,F,19/4/2015
rXWrXJP,pBXn,6,0.16,M,20/1/2009
qhRyXSSK,qw,11,2.82,F,26/4/2010
NdFGPSvWu,MAC,12,0.1,F,6/5/2003
EUJRpxG,letM,3,3.55,M,9/12/1998
aKVsqAH,toLkhrt,11,3,F,15/5/2006
FcVpBxuEhn,sJaUns,9,3.31,F,9/7/2002
exhW,FuRulwQVH,12,1.21,F,2/12/1995
YlBXFXtASo,rH,10,3.32,M,27/7/2005
SLHXA,sZsInDdDIy,7,0.74,F,18/4/2004
kkMSMYO,aoLObUIcF,8,2.67,F,14/4/1995
MEsgNHX,JnJb,11,2.16,F,20/8/1995
BhT,Eq,7,0.87,F,23/1/2010
GYrJYIODjE,rmhTa,5,3.33,M,18/6/1999
PPF,CRQae,10,0.18,F,15/9/2008
CiyRXDRFdH,EGMwQog,7,0.53,F,22/10/1997
pKwLDpIBxc,toqRQY,12,0.57,F,10/12/2001
zDRn,WBA,7,1.64,M,26/9/1995
uigzDpThag,fbieb,11,0.3,M,24/9/2012
tohTaeB,xm,3,2.23,F,18/3/1999
NtyPpV,nJwIvWXv,6,3.16,F,8/2/2004
EGZTBvu,ZdGYyP,4,0.35,M,25/6/2006
utdmznRDIr,JsPdEBlGs,8,1.68,M,8/12/2010
XThvzDhU,BDyScSgrv,9,2.69,M,20/2/1998
mQwqBtYqd,FAgFJSc,11,2.23,F,16/6/2004
joFTGPe,NBzqCD,5,2.37,F,10/11/2011
DqXYQ,QNVLaxQyq,11,3.01,F,10/5/2001
ikqTQvnb,jQwq,12,3.87,M,14/3/2001
KYAaa,dFsMDwfL,1,3.31,M,4/7/2005
ovzeaFX,eo,1,1.19,M,27/2/2008
CXKUPmHb,LNoGoROvIL,2,3.38,M,12/4/2009
pod,xC,9,0.94,M,20/10/1999
mNxJLhUfeS,ZVv,3,2.32,M,23/6/2012
tBon,vOTChCc,3,2.55,F,9/2/1996
mBlkipxUE,Vw,12,3.66,M,4/3/2007
Ww,UTeDEYbu,5,1.75,M,11/3/2006
EMSwJu,SeAWG,5,3.8,M,18/1/2005
MO,nPI,11,0.23,F,9/7/2006
uSJrzK,tLhtFY,5,2.87,F,28/9/1998
WMjvMp,fi,3,2.7,F,28/9/1999
WbHAAH,At,11,3.89,M,26/6/2007
bmVh,JnWpOM,3,0.11,M,8/5/2012
uBCRCEU,PqmTYotDau,4,1.9,M,26/4/1998
KfMIuKIuYV,bsuFXGihty,5,1.35,F,8/5/2005
sKwAuyM,AYRGs,8,3.18,F,5/11/2003
jcJiy,SOQea,7,0.84,F,18/12/2013
ddGeN,NGmRd,5,3.73,M,4/11/2009
YhpDuVhTP,cJUsuJQuqE,11,2.13,M,10/3/2008
iOANUg,XfBdrAzYI,9,0.05,F,28/12/2000
Bdt,kutszaQq,8,1.1,M,27/2/2011
xnuAUOegao,LNDLmiKA,5,1.3,M,24/8/2008
sfDztfWTDz,Po,6,2.09,M,14/3/2013
pvobJpY,zSsag,6,2.66,M,3/4/2005
IPRQQjGk,LFSqssCUx,1,1.27,F,27/12/2010
Mg,ThMVtIeL,7,3.85,M,15/11/2014
BLQy,fDQAqjN,11,1.3,M,22/12/2014
MjEYfVtYAZ,zTYf,4,0.66,M,21/3/2005
NDG,cEKhjQrJce,1,0.43,F,13/11/2010
XKOZFSPfwJ,XvJOj,4,2.57,F,16/5/2004
onZfradN,VDqTgfbbUb,8,3.61,F,28/9/2008
IoHmqa,dcOXBoXBbF,7,3.82,M,21/3/2013
LQowWNfl,lFL,12,0.11,F,3/7/2005
ZzdajD,PzVxSUMD,6,3.73,F,14/3/1999
xDvUqnqzOl,GpS,10,2.53,M,18/12/2012
pS,ZFhLWT,8,3.13,F,17/2/2010
qbQhVbq,SBhtOqwG,8,1.99,M,25/10/2011
RBxAaePDo,VMEaA,12,2.16,M,18/11/2015
VI,faBtN,2,3.82,M,2/9/2007
STt,VF,12,0.23,M,15/11/2010
ZYmJWJFF,JGGvi,5,2.19,F,26/5/2006
KJKA,QtVMri,11,1.32,F,24/11/2002
poNT,nAzfp,6,1.43,F,4/8/2007
iLQjcvruk,ptKL,11,0.82,F,20/2/1998
XfD,syQfbDvkk,2,2.8,F,15/8/2011
EsDAqMz,dnAkzWiHT,7,3.39,M,7/10/2014
yQzBDA,ZLkCUWBM,7,1.4,M,18/3/2002
Uqd,XuKuf,3,0.46,F,26/5/1999
fOoKVJUtV,ObP,4,1.21,M,19/2/2012
bEPeoI,wfRlLnpyj,4,1.32,M,11/8/1996
NK,kjCLcJp,1,0.28,M,7/6/2009
gSql,yr,2,0.96,F,9/3/1999
tZrZKM,spcHE,4,0.25,M,26/7/2011
zQEp,oPduUE,2,3.62,F,5/9/1995
ro,wTSWtCR,8,2.21,M,11/12/2012
TniFWLaJVN,IrnuO,10,0.58,F,20/1/2015
dBvVUa,nglNO,11,1.62,F,2/7/2004
yks,IfMi,3,1.66,M,3/7/2012
hC,GiMcW,2,2.97,M,2/2/2005
aVIDRBh,RLhUJvNvS,11,2.16,M,26/2/2008
rZjx,UTY,8,3.74,F,25/8/1997
FFneLRx,wHHAPMudf,2,2.97,M,13/5/2015
gPUt,pVSnDaPju,9,0.89,F,25/6/2009
KoEX,RYpwbxaS,11,3.93,F,24/9/2014
NBqxp,Zk,5,1.86,M,25/5/2006
SJNIf,YNBa,9,0.75,F,18/12/2001
nXX,FTasT,9,2.61,M,23/1/2000
DAuKHDNKxz,ziIKxFqr,12,2.7,F,9/9/2012
FDYBx,bUGeCTMHC,11,3.3,M,3/4/1996
cxdyvZ,oqvcaDM,1,2.54,M,27/4/2002
uljJORUDdw,kKgPcLbzpW,10,3.98,M,15/8/2002
veyLMMjhn,pKp,3,1.6,F,23/4/2003
he,ETitaTjIF,2,3.84,M,18/12/2007
cc,PlnaLra,2,2.77,M,1/10/2005
Aq,TICTNbvCds,1,1.3,F,25/11/2011
DS,cVNbiXgD,6,3.74,F,14/3/1995
ofWNMlirg,gSB,6,0.59,F,25/7/2005
rVLeCux,vDvWD,2,3.1,M,2/1/2013
Hm,ZuJhlwd,8,1.84,M,11/1/2015
peYvRKTQ,lWHNiHGYCy,4,2.19,F,19/10/2007
bssyn,AYhcmC,10,0.7,M,20/1/2003
aTKzpYyYd,OcJtTXy,6,3.51,F,24/2/2008
IpEN,HyoN,7,2.25,F,1/6/2004
WSsdqcHB,Th,7,3.55,M,28/9/2010
KbAc,mnaNNyqQdt,7,2.16,M,20/12/2004
GTfLhI,PO,11,3.76,F,2/8/2003
jtwF,Ri,3,1.58,M,28/8/1999
IyldW,fjZjCGhO,11,0.78,M,11/12/2008
tkjkWJa,MPieoWlLe,2,3.18,M,20/4/2002
OqMQDceD,KHO,12,2.48,F,19/4/1997
nyrZjbJe,PyEehERn,5,2.96,M,26/2/2005
yzkjMkGjE,wjJak,9,1.26,F,11/5/2004
lPupyN,XM,2,3.04,M,20/12/2010
nIgYBN,gk,6,0.23,M,28/6/2008
IvnUIzSb,dOkXta,9,3.75,F,24/9/2013
sfCpcMK,OkK,11,2.99,F,23/2/2003
QUFyTVnra,rmTzU,6,2.29,M,26/12/2012
gc,NPrStdbf,12,3.94,F,15/9/1998
uRFQEskQ,RvFzbsDHZ,5,2.79,M,22/3/1997
mmWQ,ZJln,11,2.85,F,1/8/2010
teQ,MAp,2,1.64,M,10/9/2014
GjurkP,pjXWnQABZ,4,3.94,M,1/2/2003
wN,TWi,4,2.14,F,13/7/2006
fqQpgGpKmv,jKu,3,0.73,M,5/11/2014
eE,Yg,11,1.89,F,19/1/2005
MhksWN,FJAaz,6,0.24,F,5/12/1997
NAxdiw,SliNjlpIUB,8,3.99,M,22/5/2000
ifYQl,yXAdJpp,3,3.06,M,15/10/2004
LFqi,ArQa,4,3.23,M,28/1/2004
rHDInLp,iAqP,11,2.23,M,1/2/1999
nK,IAMYOoNJC,1,0.28,M,10/9/2000
HCdYTc,PJ,6,0.95,M,24/11/2015
vfhzNgp,AohqOEDgf,10,1.04,M,6/1/1996
oAYn,muzGJhkyE,1,3.86,F,1/1/2014
PXMYbaOYKl,VLqn,2,2.31,F,18/2/2002
AGw,zLQXta,4,2.46,F,7/5/2002
kR,iRCVHLG,4,1.03,F,28/3/1997
XFpJWAVIz,Awgq,6,2.16,F,6/8/2008
duvcSp,HcJ,7,0.24,F,11/10/2008
BFBmN,XBRnPv,4,2.99,F,21/6/1998
QiFNhfNO,irwk,7,3.02,M,2/10/2009
ppZsaUs,AucIsHADo,6,2.63,M,8/3/2002
HlSC,jGwKw,4,0.72,M,23/3/2009
onSmurCGdb,Oy,7,0.53,M,17/10/2012
Hup,xNz,12,0.15,F,19/8/2012
MuomH,Hcksi,9,0.11,F,20/3/2008
aJYDvWE,baaV,3,3.86,F,21/12/1999
lNt,CQuC,6,3.8,M,3/7/2011
LyaSMf,AsjFwjy,8,1.93,M,17/1/2004
lYd,pFqwFysd,8,3.04,M,3/7/1996
WrbvVKA,vEplUrLnZ,8,2.4,F,22/3/2013
qNbigQZM,tPMeA,1,0.86,M,1/6/2004
CxUnQJbvYB,WpfbceX,5,3.88,M,5/12/2002
BgH,xOQk,5,3.81,M,3/6/2010
iSdQo,Egu,1,0.79,F,7/1/2011
mCC,TacdtKHnw,7,3.39,M,2/7/2009
WCPFehdq,Lvd,6,2.91,M,22/11/2002
WLcO,yWIxX,4,0.58,M,14/9/2012
FQHOewxzg,FkyT,6,0.53,F,28/5/2002
NVIQb,tM,1,0.68,M,18/8/1996
QfgFGgOh,Hp,9,3.24,M,11/2/2002
wnmlGhEjv,RdVrbrO,8,1.32,M,22/7/2012
uBjyzNVp,hxDcrNO,9,1.46,M,10/9/2015
hLCzXuGK,RTZvbP,3,0.37,F,17/7/2000
KIHLfZmxrQ,yvHb,10,1,M,18/9/2007
IDsnMZle,nd,2,1.5,M,5/2/2002
Zgjht,OU,1,1.33,M,27/8/2010
shO,OziwBR,9,2.04,F,8/3/1997
PWreg,Vazha,4,2.25,M,20/5/1998
IwdCKIo,inRTvtskhm,12,3.77,M,19/4/2014
GVyuWadMob,KQTWpkD,12,3.12,M,23/8/2010
TLdJjC,cVMHCwb,10,3.6,M,2/11/1996
OIfVdlASFf,wfLveTOhom,9,0.91,F,17/5/2003
JmVZSSwF,yh,3,0.68,F,11/6/2007
oQhlFGt,ylqfSrzNIl,5,2.58,F,16/4/1996
Zk,glfObWCsf,3,2.25,F,22/3/1995
PGP,nsGSKDgd,9,3.11,M,12/2/2009
nfuZy,yTULJqwKyt,1,0.54,M,21/4/2007
saVuBIr,okiaxE,12,0.13,M,12/3/1995
dwLLWfsew,Mua,10,0.17,F,17/5/1998
hovjCHsert,gRASPBmxb,3,1.45,F,27/4/2006
QRLEbNAs,vnFSC,8,2.08,F,22/12/2012
djqwWz,damiXE,8,2.16,M,3/12/2011
Vo,FuqCSELG,6,0.98,M,8/9/2004
mgiCweaL,tRPfOs,1,2.57,F,19/1/2008
zKYtxD,Fty,7,1.97,F,14/5/2013
giTWvUXSy,fzcEyHL,2,2.32,M,24/2/1999
PHWWKPkH,jgVWX,3,1.47,F,19/5/2006
fwd,dNscPZ,6,3.68,F,9/11/2002
VDXC,RstPWKH,4,2.19,M,19/11/2000
nwOdYKf,NacVakUQzM,7,2.2,F,16/8/2008
fGEcm,OmNbhlScw,5,1.02,M,12/7/2009
jEMYmQJrbX,yzifOsYh,8,3.16,M,23/6/1997
zniRdDj,qKAaulXJa,9,0.3,F,3/4/2006
jaiRdI,LhXaVz,8,0.4,F,15/5/2012
htQ,VsbGJ,12,0.19,F,26/12/1997
YQ,qqO,1,3.33,M,19/8/2007
BObduTabI,hMsGCQLUaG,3,0.36,M,28/3/2001
XCGZPHWew,LwebLkGfw,3,1.6,F,12/11/2003
TqkAxed,mrv,2,0.59,M,17/5/2006
Yl,xKqgVHrma,9,2.91,M,20/6/2012
erBaf,CCSioD,12,1.73,M,27/6/2008
CSbA,cnDojhhuz,3,2.1,F,20/7/2004
MMMFdvMB,RBaKEWlxZ,10,0.34,M,13/3/1999
SedwVuw,vJ,8,0.66,F,1/5/1997
jO,qxfd,4,3.12,M,27/11/2007
ZNOT,UW,1,0.72,M,13/6/2005
Oiae,WFPgyTFYX,4,0.68,F,10/5/2010
vpR,mXpsP,5,2.7,M,17/4/2013
QmqRsBWL,dOPl,8,0.4,F,15/10/1998
ivAFLqPD,JAtvv,12,0.16,F,16/5/2002
UvRU,QeuzPQFqUu,9,1.38,F,14/10/2001
KqSOfMgUIF,ZExCGa,7,3.34,M,21/3/2007
cW,DmXj,4,0.23,F,3/9/1998
gCOrkmFc,jwUZwF,9,1.18,F,21/12/2013
MtpIIlu,gkXhnZGQpu,7,1.43,F,24/5/2011
tbelcTcNRi,dXehm,2,0.89,M,7/7/2005
SjDXsdfi,dyppAZ,5,1.94,F,15/7/2003
KIEZwgM,vPUc,6,2.12,F,21/8/2002
mOoKfM,Qr,6,2.58,F,24/9/1999
twZP,ydasYn,12,1.43,M,15/11/1999
bYAaY,mnXG,11,1.39,M,20/3/2000
yK,RsScLGA,3,1.51,M,12/8/2011
pNSMNWfLjM,tVwL,1,2.06,M,6/1/1997
ZbXjmkAbf,hKprrhWjI,9,3.6,M,18/9/1998
QIjB,Tax,1,1.06,M,16/11/2004
AaQo,tjgoy,12,1.02,F,21/10/2013
sOqQwt,QgKdbhfuyx,1,3.3,M,16/1/1999
yladLsEeE,PDJY,1,1.48,M,26/3/2000
rkRdrTrLt,qWQ,10,1.91,M,25/9/2008
rkEXFC,pBktkgzE,1,0.98,M,5/2/2008
NgiLfAdfNP,Uy,8,3.65,F,19/9/2014
ocQyHVVyu,BJpFqOgNjE,11,3.46,M,7/11/2013
VLwIC,RLLMJtGFiL,11,1.9,M,9/10/2008
iDkm,MO,6,2.48,M,8/12/2004
VNBJnlwFF,ciPiSkOGIt,3,1.25,F,26/1/2014
pgSYXCD,hMLIa,6,0.47,F,7/8/1995
jn,HufUGsY,2,3.06,M,18/2/2013
VInCZfjSbu,gzlSMNdbDE,12,1.71,M,10/7/2004
dzcLRIlA,Ul,9,2.65,M,20/7/1997
VuqH,KMnZiG,1,2.42,M,25/11/2007
RIwokgry,bvAFjYGf,6,2.34,M,8/5/2015
HXWZ,GECyVygaO,7,2.64,M,25/11/2015
ZBXFzyY,wFo,4,1.36,M,19/4/2002
sGt,WOOLclOCA,5,0.55,F,2/1/2011
zuqewmXgKA,Tpnd,12,0.56,M,2/7/2013
KDIUjuuo,dfOpB,12,1.47,F,4/11/2013
tOUgQ,vCiXcUEdF,3,1.56,F,21/9/1995
zc,QdfMLS,8,1.77,F,20/6/2010
ysPUoz,Pu,9,3.01,F,15/1/2007
smUEeDUpe,yu,11,3.52,F,5/1/2012
HSY,TezH,8,3.01,M,21/2/1998
kIvjgzLt,Qi,7,0.48,F,25/5/2000
Nxgb,LHHZsu,7,0.92,M,13/3/2001
lvATWP,AHwAm,1,3.74,M,6/10/2012
CXg,jjGQrAeTFU,1,0.46,M,4/10/1997
abpYqdcUck,KjaU,4,3.1,F,16/10/2004
AwiGLku,yj,11,0.61,M,21/3/2000
sDIfLowf,EVK,12,3.99,F,21/3/2015
oGfuQzDrw,jD,6,0.01,M,25/3/2000
cuil,GzUVqT,7,1.17,F,10/1/1997
fkPmfAV,lUKCcX,9,2.27,M,10/9/1998
aGXHCqj,oHE,8,1.6,F,26/1/2010
bh,IwoHkeEhJ,7,0.47,M,4/2/2001
hg,WRBzbX,9,0.55,F,23/6/2002
fV,oyrqh,5,1.31,M,15/6/2012
bqhXQHQOAC,JcqERcL,1,1.29,F,17/9/2010
ufTrNQuL,mDGb,1,2.88,F,15/5/2011
eTzRz,UC,3,3,M,12/10/1999
nvKg,MO,1,3.84,M,27/12/2005
voCZlZ,GkzRz,11,2.61,F,3/1/1998
eramTkU,Xn,4,1.02,M,21/8/1998
PFyr,SmuN,2,0.41,M,11/10/2010
fQ,NgTFEf,10,1.38,F,2/6/2008
snEMiwL,Ggovk,8,3.9,F,10/8/2014
PJkUOitmf,LzapMQ,10,2.66,M,28/12/2002
IUytUf,LWfFX,12,0.3,M,10/10/1999
nclaEwjua,ptZfqZVqBC,12,3.83,F,25/12/2011
XFOLT,Ar,12,3.41,M,7/8/2004
IewJIe,dqJvp,3,2.47,M,28/7/2013
xXifDA,CGMQy,6,2.28,M,4/7/1998
LNyXUvTG,ERmmmc,4,2.54,M,18/12/1995
AGeZbXTQ,EHHmTUcrds,6,1.06,F,10/2/1996
vxtcvdSgft,jcNhxCEx,4,1.85,M,1/10/2004
iyutwnM,zf,8,0.13,M,19/2/2013
gDqUYmge,yl,4,1.81,F,2/1/2011
Ovic,AWiGVNIK,3,3.76,M,8/10/2010
cfBYoX,EV,5,0.15,M,8/5/2012
mgN,SJYxZB,2,0.72,M,24/8/2000
LpjpSVDZjE,cGE,10,1.05,M,11/7/1999
dCkhcRT,PGpijV,2,2.25,F,18/3/2011
dUBRrANg,shNjvDQilu,10,1.51,M,16/8/2002
MvBgTUk,bUGKZRD,10,3.86,F,19/1/2001
GBlshSh,sKou,11,3.87,M,24/3/2010
qSYMvLJ,arMaPlbs,10,1.85,F,12/5/1998
Ym,uhfoRdhe,8,2.69,M,27/2/2000
BsrNUJ,nbbu,5,2.53,F,4/6/2013
yd,AFnf,3,2.86,M,14/11/1997
pfjAyEM,cItzw,12,0.58,M,13/8/1996
muPJzSi,PeUbO,11,3.04,M,23/8/2011
ADmGpy,tUTwqDWy,3,3.76,M,5/1/2004
MINCwVq,fnbYpmTNrj,9,3.23,F,1/4/2010
kHfEs,wXiXilvk,6,1.57,F,27/3/1996
QAjyIVHUOj,EIWd,7,2.24,F,27/6/2008
bjZj,CIY,6,1.02,F,21/4/1996
QMIODrkkEg,lys,4,3.6,M,25/2/2013
pEE,HCqlLAKF,3,2.01,M,8/11/1998
Wi,qXygnLyfi,11,1.68,F,27/4/2004
DBwncQoB,jjg,10,0.38,M,23/8/1995
RVvl,KcYiuIyjzd,8,3.68,M,20/8/2010
iiteDIr,KWxfnGc,7,2.83,M,7/11/2001
dozEAQwmfi,uiNxYObiD,8,3.33,M,14/12/2000
JmG,kQZXdoYalQ,8,0.95,M,15/8/1996
NMqj,PiIWFef,4,1.74,M,17/8/2014
DVpB,ZNbbAXjZ,10,0.32,F,20/3/1996
KYPMEwl,suiuUKg,9,0.44,F,12/10/2002
cNe,zqotm,9,0.44,F,3/5/2003
NCSNsir,PbbKcbiYv,6,0.14,F,4/1/2002
SYBaO,eO,4,2.27,M,11/2/2013
ny,szGqtbmnx,7,2.02,F,24/5/2000
ZwCrKkzfv,oqf,7,0.95,F,18/2/1996
uPmhsG,cFPX,10,3.7,M,8/11/2011
QbeWTCMq,hEGSEOp,5,1.53,M,24/11/1995
TzPcRpbL,aQfmrbeL,8,1.66,M,27/1/2005
nvNmGNC,omRN,9,0.35,F,20/12/2015
hA,LE,6,3.12,M,24/5/1996
hCVJi,uuJSOPeER,7,2.99,F,17/10/2007
ehjUKZesZ,HtibMvmZZF,10,1.88,M,9/4/2015
SZnblaoFh,NdkHzv,9,0.13,M,11/3/1996
ScCrSNZ,cvn,8,3.84,F,25/11/2011
sbQpgkNIQ,wb,6,3.12,F,3/9/1996
OwfOJPUK,PQABFjb,7,1.8,F,12/11/2007
UMuQh,lUFB,7,1.15,F,13/12/2004
vk,GQEB,2,2.39,F,11/4/2005
BzLPdfXEb,MAuH,5,1.27,F,9/9/2001
Oqqh,dnAQB,8,3.56,F,12/3/2006
WKvfE,LXbAsrOiE,4,3.66,M,9/12/2005
vmbTlmnRT,DseF,10,0.77,M,19/4/2004
NupDnmqY,haxGk,8,0.37,F,5/8/2002
cb,ib,11,2.18,F,28/8/2013
iPYFEOg,ciRfaYeHV,12,0.76,F,9/10/2000
Xc,dHyRC,8,0.97,M,21/3/2013
UECCSv,plTrXiLO,12,0.81,M,27/3/2006
dRB,YzUjFAydRw,12,2.4,F,1/9/2013
